Emp ID,Office InTime,Office OutTime,Area,Area Lat,Area Long
1936,9:00:00,18:00:00,THANE (W),19.2444738,72.9814877
1938,9:00:00,18:00:00,GHATKOPAR (E),19.0796375,72.9070116
1939,9:00:00,18:00:00,AIROLI,19.157935,72.9934762
1940,9:00:00,18:00:00,KURLA (W),19.0707532,72.8781322
1941,9:00:00,18:00:00,ANDHERI (E),19.1154908,72.8726952
1942,9:00:00,18:00:00,MIRA ROAD STATION,19.2871393,72.8688419
1943,9:00:00,18:00:00,ANDHERI (E),19.1154908,72.8726952
1944,9:00:00,18:00:00,ANDHERI (E),19.1154908,72.8726952
1945,9:00:00,18:00:00,THANE (W),19.2444738,72.9814877
1946,9:00:00,18:00:00,MULUND (W),19.1725542,72.942537
1947,9:00:00,18:00:00,MIRA ROAD,19.2871393,72.8688419
1948,9:00:00,18:00:00,THANE (W),19.2444738,72.9814877
1949,9:00:00,18:00:00,BHANDUP (W),19.1509879,72.9315251
1950,9:00:00,18:00:00,ANDHERI (W),19.1363246,72.82766
1951,9:00:00,18:00:00,BANDRA (E),19.060516,72.850432
1952,9:00:00,18:00:00,GRANT ROAD,18.9623513,72.8183134
1954,9:00:00,18:00:00,ANDHERI (E),19.1154908,72.8726952
1955,9:00:00,18:00:00,BORIVALI (W),19.2461644,72.8509056
1956,9:00:00,18:00:00,AIROLI,19.157935,72.9934762
1957,9:00:00,18:00:00,SEAWOODS,19.0094224,73.0198654
1960,9:00:00,18:00:00,POWAI,19.1196773,72.9050809
1961,9:00:00,18:00:00,SANTACRUZ (E),19.07937,72.8562596
1962,9:00:00,18:00:00,CHANDIVALI,19.1074911,72.9017603
1963,9:00:00,18:00:00,KOPARKHAIRANE,19.1616388,72.9964269
1964,9:00:00,18:00:00,VASAI (W),19.3666371,72.8160976
1965,9:00:00,18:00:00,LALBAUG,19.0497075,72.875917
1966,9:00:00,18:00:00,GHODBUNDER ROAD,19.2420502,72.9757786
1967,9:00:00,18:00:00,CHANDIVALI,19.1074911,72.9017603
1968,9:00:00,18:00:00,THANE (W),19.2444738,72.9814877
1971,9:00:00,18:00:00,ANDHERI (W),19.1363246,72.82766
1972,9:00:00,18:00:00,GOREGAON (E),19.1551485,72.8678551
1973,21:00:00,6:00:00,AIROLI,19.157935,72.9934762
1974,21:00:00,6:00:00,MARINE LINES,18.9430864,72.8271764
1975,21:00:00,6:00:00,DAHISAR (E),19.2539332,72.8672448
1976,21:00:00,6:00:00,GHATKOPAR (E),19.0796375,72.9070116
1977,21:00:00,6:00:00,RABALE,19.1463319,73.0080576
1978,21:00:00,6:00:00,GHODBUNDER ROAD,19.2420502,72.9757786
1980,21:00:00,6:00:00,MULUND (E),19.1565109,72.9637728
1981,21:00:00,6:00:00,BHAYANDAR (E),19.3056009,72.8593755
1982,21:00:00,6:00:00,MIRA ROAD,19.2871393,72.8688419
1984,21:00:00,6:00:00,VASAI (W),19.3666371,72.8160976
1986,21:00:00,6:00:00,GOREGAON (W),19.1629338,72.839241
1989,21:00:00,6:00:00,MULUND (W),19.1725542,72.942537
1990,21:00:00,6:00:00,TURBHE,19.0726786,73.0198654
1991,21:00:00,6:00:00,BORIVALI (W),19.2461644,72.8509056
1992,21:00:00,6:00:00,MALAD (W),19.1827551,72.8401539
1993,21:00:00,6:00:00,VASAI (E),19.3942114,72.8633635
1994,21:00:00,6:00:00,VASHI,19.0770644,72.9989925
1995,21:00:00,6:00:00,THANE (W),19.2444738,72.9814877
1996,21:00:00,6:00:00,BHAYANDAR (E),19.3056009,72.8593755
1997,21:00:00,6:00:00,AIROLI,19.157935,72.9934762
1998,21:00:00,6:00:00,POWAI,19.1196773,72.9050809
1999,21:00:00,6:00:00,THANE (W),19.2444738,72.9814877
2000,21:00:00,6:00:00,DAHISAR (E),19.2539332,72.8672448
2001,21:00:00,6:00:00,MIRA ROAD,19.2871393,72.8688419
2003,21:00:00,6:00:00,MULUND (W),19.1725542,72.942537
2004,21:00:00,6:00:00,ANTOPHILL,19.0283439,72.869804
2005,21:00:00,6:00:00,LOWER PAREL,19.0021567,72.8415793
2007,21:00:00,6:00:00,BORIVALI (W),19.2461644,72.8509056
2008,21:00:00,6:00:00,MIRA ROAD,19.2871393,72.8688419
2009,21:00:00,6:00:00,BORIVALI (W),19.2461644,72.8509056
2010,21:00:00,6:00:00,MALAD (W),19.1827551,72.8401539
2011,21:00:00,6:00:00,GHODBUNDER ROAD,19.2420502,72.9757786
2012,21:00:00,6:00:00,BORIVALI (E),19.2240612,72.8666469
2013,21:00:00,6:00:00,GHANSOLI,19.1253629,72.9992013
2014,21:00:00,6:00:00,CHINCHPOKLI ,18.9854394,72.834562
2015,21:00:00,6:00:00,AIROLI,19.157935,72.9934762
2016,21:00:00,6:00:00,BORIVALI (W),19.2461644,72.8509056
2017,21:00:00,6:00:00,BORIVALI (E),19.2240612,72.8666469
2018,21:00:00,6:00:00,SAKINAKA,19.0948958,72.8865248
2019,21:00:00,6:00:00,JOGESHWARI (E),19.136976,72.854292
2020,21:00:00,6:00:00,BHAYANDAR (W),19.3017788,72.8502601
2021,21:00:00,6:00:00,SEAWOODS,19.0094224,73.0198654
2022,21:00:00,6:00:00,AIROLI,19.157935,72.9934762
2023,21:00:00,6:00:00,GOREGAON (E),19.1551485,72.8678551
2024,21:00:00,6:00:00,CHEMBUR,19.0327996,72.8963568
2025,21:00:00,6:00:00,KURLA (E),19.0620527,72.8834355
